competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
PSL,1168848,2019-03-10,2018/19,Karachi Kings,Quetta Gladiators,1,0,1,1,190,120,189,120,5,7,31,34,23,51,36,65,30,9,9.5,1.5833333333333333,0.25833333333333336,0.2833333333333333,7,8.5,13.0,1.575,0.19166666666666668,13.0,8.5,9,11,47.65625
PSL,1168848,2019-03-10,2018/19,Quetta Gladiators,Karachi Kings,0,1,1,-1,189,120,190,120,7,5,34,31,21,66,36,54,30,9,9.45,1.575,0.2833333333333333,0.25833333333333336,5,11.0,10.8,1.5833333333333333,0.175,10.8,11.0,9,12,86.71875
PSL,1168849,2019-03-11,2018/19,Lahore Qalandars,Multan Sultans,0,0,0,-1,140,120,141,75,8,3,52,27,18,38,36,44,30,6,7.0,1.1666666666666667,0.43333333333333335,0.36,3,6.333333333333334,8.799999999999999,1.88,0.15,8.799999999999999,6.333333333333334,6,10,14.84375
PSL,1168849,2019-03-11,2018/19,Multan Sultans,Lahore Qalandars,1,1,0,1,141,75,140,120,3,8,27,52,22,78,36,0,0,6,11.28,1.88,0.36,0.43333333333333335,8,13.0,,1.1666666666666667,0.29333333333333333,,13.0,6,10,17.96875
PSL,1168850,2019-03-14,2018/19,Islamabad United,Karachi Kings,1,1,0,3,164,117,161,120,6,9,47,33,22,48,36,52,27,12,8.410256410256409,1.4017094017094016,0.4017094017094017,0.275,9,8.0,11.555555555555555,1.3416666666666666,0.18803418803418803,11.555555555555555,8.0,12,12,82.03125
PSL,1168850,2019-03-14,2018/19,Karachi Kings,Islamabad United,0,0,0,-3,161,120,164,117,9,6,33,47,20,78,36,28,30,12,8.049999999999999,1.3416666666666666,0.275,0.4017094017094017,6,13.0,5.6,1.4017094017094016,0.16666666666666666,5.6,13.0,12,11,47.65625
PSL,1168851,2019-03-13,2018/19,Peshawar Zalmi,Quetta Gladiators,0,1,1,-10,176,120,186,120,7,6,41,34,24,41,36,69,30,4,8.799999999999999,1.4666666666666666,0.3416666666666667,0.2833333333333333,6,6.833333333333333,13.799999999999999,1.55,0.2,13.799999999999999,6.833333333333333,4,13,66.40625
PSL,1168851,2019-03-13,2018/19,Quetta Gladiators,Peshawar Zalmi,1,0,1,10,186,120,176,120,6,7,34,41,25,57,36,43,30,4,9.3,1.55,0.2833333333333333,0.3416666666666667,7,9.5,8.6,1.4666666666666666,0.20833333333333334,8.6,9.5,4,12,86.71875
PSL,1168852,2019-03-15,2018/19,Islamabad United,Peshawar Zalmi,0,1,0,-48,166,120,214,120,9,5,41,35,18,41,36,27,30,12,8.3,1.3833333333333333,0.3416666666666667,0.2916666666666667,5,6.833333333333333,5.4,1.7833333333333334,0.15,5.4,6.833333333333333,12,12,82.03125
PSL,1168852,2019-03-15,2018/19,Peshawar Zalmi,Islamabad United,1,0,0,48,214,120,166,120,5,9,35,41,32,58,36,63,30,12,10.700000000000001,1.7833333333333334,0.2916666666666667,0.3416666666666667,9,9.666666666666668,12.600000000000001,1.3833333333333333,0.26666666666666666,12.600000000000001,9.666666666666668,12,13,66.40625
PSL,1168853,2019-03-17,2018/19,Quetta Gladiators,Peshawar Zalmi,1,1,0,1,139,107,138,120,2,8,35,47,17,57,36,19,17,7,7.794392523364486,1.2990654205607477,0.32710280373831774,0.39166666666666666,8,9.5,6.705882352941177,1.15,0.1588785046728972,6.705882352941177,9.5,7,12,86.71875
PSL,1168853,2019-03-17,2018/19,Peshawar Zalmi,Quetta Gladiators,0,0,0,-1,138,120,139,107,8,2,47,35,16,41,36,42,30,7,6.8999999999999995,1.15,0.39166666666666666,0.32710280373831774,2,6.833333333333333,8.399999999999999,1.2990654205607477,0.13333333333333333,8.399999999999999,6.833333333333333,7,13,66.40625
PSL,1211642,2020-02-20,2019/20,Islamabad United,Quetta Gladiators,0,0,1,-3,168,115,171,111,10,7,34,36,21,55,36,40,25,10,8.765217391304347,1.4608695652173913,0.2956521739130435,0.32432432432432434,7,9.166666666666666,9.600000000000001,1.5405405405405406,0.1826086956521739,9.600000000000001,9.166666666666666,10,9,58.59375
PSL,1211642,2020-02-20,2019/20,Quetta Gladiators,Islamabad United,1,1,1,3,171,111,168,115,7,10,36,34,23,36,36,41,21,10,9.243243243243244,1.5405405405405406,0.32432432432432434,0.2956521739130435,10,6.0,11.714285714285714,1.4608695652173913,0.2072072072072072,11.714285714285714,6.0,10,9,33.59375
PSL,1211643,2020-02-21,2019/20,Karachi Kings,Peshawar Zalmi,1,0,1,10,201,120,191,120,4,7,29,26,25,57,36,55,30,4,10.05,1.675,0.24166666666666667,0.21666666666666667,7,9.5,11.0,1.5916666666666666,0.20833333333333334,11.0,9.5,4,9,8.59375
PSL,1211643,2020-02-21,2019/20,Peshawar Zalmi,Karachi Kings,0,1,1,-10,191,120,201,120,7,4,26,29,20,50,36,60,30,4,9.549999999999999,1.5916666666666666,0.21666666666666667,0.24166666666666667,4,8.333333333333332,12.0,1.675,0.16666666666666666,12.0,8.333333333333332,4,9,25.78125
PSL,1211644,2020-02-21,2019/20,Lahore Qalandars,Multan Sultans,0,0,0,-4,138,120,142,97,8,5,56,32,18,61,36,37,30,5,6.8999999999999995,1.15,0.4666666666666667,0.32989690721649484,5,10.166666666666666,7.4,1.4639175257731958,0.15,7.4,10.166666666666666,5,10,41.40625
PSL,1211644,2020-02-21,2019/20,Multan Sultans,Lahore Qalandars,1,1,0,4,142,97,138,120,5,8,32,56,17,54,36,17,7,5,8.783505154639174,1.4639175257731958,0.32989690721649484,0.4666666666666667,8,9.0,14.57142857142857,1.15,0.17525773195876287,14.57142857142857,9.0,5,8,97.65625
PSL,1211645,2020-02-22,2019/20,Peshawar Zalmi,Quetta Gladiators,1,1,0,5,153,111,148,120,4,5,48,39,22,69,36,21,21,8,8.27027027027027,1.3783783783783783,0.43243243243243246,0.325,5,11.5,6.0,1.2333333333333334,0.1981981981981982,6.0,11.5,8,9,25.78125
PSL,1211645,2020-02-22,2019/20,Quetta Gladiators,Peshawar Zalmi,0,0,0,-5,148,120,153,111,5,4,39,48,16,36,36,31,30,8,7.4,1.2333333333333334,0.325,0.43243243243243246,4,6.0,6.200000000000001,1.3783783783783783,0.13333333333333333,6.200000000000001,6.0,8,9,33.59375
PSL,1211646,2020-02-22,2019/20,Islamabad United,Multan Sultans,1,1,0,1,165,100,164,120,2,8,28,34,24,63,36,15,10,7,9.899999999999999,1.65,0.28,0.2833333333333333,8,10.5,9.0,1.3666666666666667,0.24,9.0,10.5,7,9,58.59375
PSL,1211646,2020-02-22,2019/20,Multan Sultans,Islamabad United,0,0,0,-1,164,120,165,100,8,2,34,28,21,42,36,51,30,7,8.2,1.3666666666666667,0.2833333333333333,0.28,2,7.0,10.2,1.65,0.175,10.2,7.0,7,8,97.65625
PSL,1211647,2020-02-23,2019/20,Karachi Kings,Quetta Gladiators,0,0,0,-1,156,120,157,114,9,5,43,32,18,40,36,52,30,5,7.800000000000001,1.3,0.35833333333333334,0.2807017543859649,5,6.666666666666667,10.4,1.3771929824561404,0.15,10.4,6.666666666666667,5,9,8.59375
PSL,1211647,2020-02-23,2019/20,Quetta Gladiators,Karachi Kings,1,1,0,1,157,114,156,120,5,9,32,43,18,41,36,41,24,5,8.263157894736842,1.3771929824561404,0.2807017543859649,0.35833333333333334,9,6.833333333333333,10.25,1.3,0.15789473684210525,10.25,6.833333333333333,5,9,33.59375
PSL,1211648,2020-02-23,2019/20,Lahore Qalandars,Islamabad United,0,0,1,-1,182,120,183,119,6,9,43,43,25,57,36,60,30,12,9.1,1.5166666666666666,0.35833333333333334,0.36134453781512604,9,9.5,12.0,1.5378151260504203,0.20833333333333334,12.0,9.5,12,10,41.40625
PSL,1211648,2020-02-23,2019/20,Islamabad United,Lahore Qalandars,1,1,1,1,183,119,182,120,9,6,43,43,24,51,36,45,29,12,9.226890756302522,1.5378151260504203,0.36134453781512604,0.35833333333333334,6,8.5,9.310344827586206,1.5166666666666666,0.20168067226890757,9.310344827586206,8.5,12,9,58.59375
PSL,1211649,2020-02-26,2019/20,Multan Sultans,Peshawar Zalmi,1,1,0,1,124,89,123,111,4,10,36,55,19,47,36,0,0,14,8.359550561797754,1.3932584269662922,0.4044943820224719,0.4954954954954955,10,7.833333333333334,,1.1081081081081081,0.21348314606741572,,7.833333333333334,14,8,97.65625
PSL,1211649,2020-02-26,2019/20,Peshawar Zalmi,Multan Sultans,0,0,0,-1,123,111,124,89,10,4,55,36,17,48,36,18,21,14,6.648648648648649,1.1081081081081081,0.4954954954954955,0.4044943820224719,4,8.0,5.142857142857142,1.3932584269662922,0.15315315315315314,5.142857142857142,8.0,14,9,25.78125
PSL,1211650,2020-02-27,2019/20,Islamabad United,Quetta Gladiators,0,0,0,-3,187,120,190,118,7,5,43,39,25,57,36,33,30,7,9.35,1.5583333333333333,0.35833333333333334,0.3305084745762712,5,9.5,6.6000000000000005,1.6101694915254237,0.20833333333333334,6.6000000000000005,9.5,7,9,58.59375
PSL,1211650,2020-02-27,2019/20,Quetta Gladiators,Islamabad United,1,1,0,3,190,118,187,120,5,7,39,43,27,50,36,57,28,7,9.661016949152541,1.6101694915254237,0.3305084745762712,0.35833333333333334,7,8.333333333333332,12.214285714285714,1.5583333333333333,0.2288135593220339,12.214285714285714,8.333333333333332,7,9,33.59375
PSL,1211651,2020-02-28,2019/20,Multan Sultans,Karachi Kings,1,0,0,52,186,120,134,102,6,10,30,41,22,48,36,54,30,12,9.3,1.55,0.25,0.4019607843137255,10,8.0,10.8,1.3137254901960784,0.18333333333333332,10.8,8.0,12,8,97.65625
PSL,1211651,2020-02-28,2019/20,Karachi Kings,Multan Sultans,0,1,0,-52,134,102,186,120,10,6,41,30,17,55,36,14,12,12,7.882352941176471,1.3137254901960784,0.4019607843137255,0.25,6,9.166666666666666,7.0,1.55,0.16666666666666666,7.0,9.166666666666666,12,9,8.59375
PSL,1211652,2020-02-28,2019/20,Lahore Qalandars,Peshawar Zalmi,0,1,0,-16,116,72,132,72,6,7,22,26,17,54,36,0,0,11,9.666666666666668,1.6111111111111112,0.3055555555555556,0.3611111111111111,7,9.0,,1.8333333333333333,0.2361111111111111,,9.0,11,10,41.40625
PSL,1211652,2020-02-28,2019/20,Peshawar Zalmi,Lahore Qalandars,1,0,0,16,132,72,116,72,7,6,26,22,18,86,36,0,0,11,11.0,1.8333333333333333,0.3611111111111111,0.3055555555555556,6,14.333333333333332,,1.6111111111111112,0.25,,14.333333333333332,11,9,25.78125
PSL,1211653,2020-02-29,2019/20,Multan Sultans,Quetta Gladiators,1,0,0,30,199,120,169,120,5,7,37,48,30,39,36,67,30,10,9.950000000000001,1.6583333333333334,0.30833333333333335,0.4,7,6.5,13.4,1.4083333333333334,0.25,13.4,6.5,10,8,97.65625
PSL,1211653,2020-02-29,2019/20,Quetta Gladiators,Multan Sultans,0,1,0,-30,169,120,199,120,7,5,48,37,26,54,36,31,30,10,8.450000000000001,1.4083333333333334,0.4,0.30833333333333335,5,9.0,6.200000000000001,1.6583333333333334,0.21666666666666667,6.200000000000001,9.0,10,9,33.59375
PSL,1211655,2020-03-01,2019/20,Islamabad United,Karachi Kings,0,0,0,-4,183,120,187,112,3,5,37,37,23,47,36,63,30,6,9.149999999999999,1.525,0.30833333333333335,0.33035714285714285,5,7.833333333333334,12.600000000000001,1.6696428571428572,0.19166666666666668,12.600000000000001,7.833333333333334,6,9,58.59375
PSL,1211655,2020-03-01,2019/20,Karachi Kings,Islamabad United,1,1,0,4,187,112,183,120,5,3,37,37,25,64,36,46,22,6,10.017857142857142,1.6696428571428572,0.33035714285714285,0.30833333333333335,3,10.666666666666666,12.545454545454545,1.525,0.22321428571428573,12.545454545454545,10.666666666666666,6,9,8.59375
PSL,1211656,2020-03-02,2019/20,Karachi Kings,Peshawar Zalmi,1,1,0,1,152,109,151,120,4,8,42,40,23,55,36,24,19,7,8.36697247706422,1.3944954128440368,0.3853211009174312,0.3333333333333333,8,9.166666666666666,7.578947368421052,1.2583333333333333,0.21100917431192662,7.578947368421052,9.166666666666666,7,9,8.59375
PSL,1211656,2020-03-02,2019/20,Peshawar Zalmi,Karachi Kings,0,0,0,-1,151,120,152,109,8,4,40,42,15,28,36,47,30,7,7.55,1.2583333333333333,0.3333333333333333,0.3853211009174312,4,4.666666666666667,9.4,1.3944954128440368,0.125,9.4,4.666666666666667,7,9,25.78125
PSL,1211657,2020-03-03,2019/20,Lahore Qalandars,Quetta Gladiators,1,0,0,37,209,120,172,120,5,10,36,45,31,47,36,69,30,12,10.45,1.7416666666666667,0.3,0.375,10,7.833333333333334,13.799999999999999,1.4333333333333333,0.25833333333333336,13.799999999999999,7.833333333333334,12,10,41.40625
PSL,1211657,2020-03-03,2019/20,Quetta Gladiators,Lahore Qalandars,0,1,0,-37,172,120,209,120,10,5,45,36,23,51,36,43,30,12,8.6,1.4333333333333333,0.375,0.3,5,8.5,8.6,1.7416666666666667,0.19166666666666668,8.6,8.5,12,9,33.59375
PSL,1211658,2020-03-04,2019/20,Lahore Qalandars,Islamabad United,0,1,0,-71,127,113,198,120,10,3,56,30,16,35,36,38,23,10,6.743362831858407,1.1238938053097345,0.49557522123893805,0.25,3,5.833333333333333,9.91304347826087,1.65,0.1415929203539823,9.91304347826087,5.833333333333333,10,10,41.40625
PSL,1211658,2020-03-04,2019/20,Islamabad United,Lahore Qalandars,1,0,0,71,198,120,127,113,3,10,30,56,29,50,36,65,30,10,9.899999999999999,1.65,0.25,0.49557522123893805,10,8.333333333333332,13.0,1.1238938053097345,0.24166666666666667,13.0,8.333333333333332,10,9,58.59375
PSL,1211659,2020-03-05,2019/20,Peshawar Zalmi,Quetta Gladiators,1,0,0,30,170,90,140,90,6,7,25,32,25,45,36,0,0,10,11.333333333333332,1.8888888888888888,0.2777777777777778,0.35555555555555557,7,7.5,,1.5555555555555556,0.2777777777777778,,7.5,10,9,25.78125
PSL,1211659,2020-03-05,2019/20,Quetta Gladiators,Peshawar Zalmi,0,1,0,-30,140,90,170,90,7,6,32,25,18,59,36,0,0,10,9.333333333333334,1.5555555555555556,0.35555555555555557,0.2777777777777778,6,9.833333333333332,,1.8888888888888888,0.2,,9.833333333333332,10,9,33.59375
PSL,1211661,2020-03-07,2019/20,Islamabad United,Peshawar Zalmi,0,0,1,110,195,120,85,54,5,2,31,15,20,59,36,45,30,6,9.75,1.625,0.25833333333333336,0.2777777777777778,2,9.833333333333332,9.0,1.5740740740740742,0.16666666666666666,9.0,9.833333333333332,6,9,58.59375
PSL,1211661,2020-03-07,2019/20,Peshawar Zalmi,Islamabad United,1,1,1,-110,85,54,195,120,2,5,15,31,11,61,36,0,0,6,9.444444444444445,1.5740740740740742,0.2777777777777778,0.25833333333333336,5,10.166666666666666,,1.625,0.2037037037037037,,10.166666666666666,6,9,25.78125
PSL,1211662,2020-03-07,2019/20,Lahore Qalandars,Quetta Gladiators,1,1,0,2,100,71,98,120,2,9,28,76,13,35,36,0,0,7,8.450704225352112,1.408450704225352,0.39436619718309857,0.6333333333333333,9,5.833333333333333,,0.8166666666666667,0.18309859154929578,,5.833333333333333,7,10,41.40625
PSL,1211662,2020-03-07,2019/20,Quetta Gladiators,Lahore Qalandars,0,0,0,-2,98,120,100,71,9,2,76,28,10,21,36,41,30,7,4.9,0.8166666666666667,0.6333333333333333,0.39436619718309857,2,3.5,8.2,1.408450704225352,0.08333333333333333,8.2,3.5,7,9,33.59375
PSL,1211663,2020-03-08,2019/20,Islamabad United,Multan Sultans,0,0,0,-3,91,54,94,40,7,1,17,6,11,68,36,0,0,4,10.11111111111111,1.6851851851851851,0.3148148148148148,0.15,1,11.333333333333332,,2.35,0.2037037037037037,,11.333333333333332,4,9,58.59375
PSL,1211663,2020-03-08,2019/20,Multan Sultans,Islamabad United,1,1,0,3,94,40,91,54,1,7,6,17,18,84,36,0,0,4,14.100000000000001,2.35,0.15,0.3148148148148148,7,14.0,,1.6851851851851851,0.45,,14.0,4,8,97.65625
PSL,1211664,2020-03-08,2019/20,Lahore Qalandars,Karachi Kings,1,1,0,3,190,115,187,120,2,5,36,39,24,32,36,62,25,3,9.91304347826087,1.6521739130434783,0.3130434782608696,0.325,5,5.333333333333333,14.879999999999999,1.5583333333333333,0.20869565217391303,14.879999999999999,5.333333333333333,3,10,41.40625
PSL,1211664,2020-03-08,2019/20,Karachi Kings,Lahore Qalandars,0,0,0,-3,187,120,190,115,5,2,39,36,27,48,36,72,30,3,9.35,1.5583333333333333,0.325,0.3130434782608696,2,8.0,14.399999999999999,1.6521739130434783,0.225,14.399999999999999,8.0,3,9,8.59375
PSL,1211665,2020-03-10,2019/20,Lahore Qalandars,Peshawar Zalmi,1,1,0,2,189,119,187,120,5,7,28,35,24,49,36,54,29,9,9.529411764705882,1.588235294117647,0.23529411764705882,0.2916666666666667,7,8.166666666666668,11.172413793103448,1.5583333333333333,0.20168067226890757,11.172413793103448,8.166666666666668,9,10,41.40625
PSL,1211665,2020-03-10,2019/20,Peshawar Zalmi,Lahore Qalandars,0,0,0,-2,187,120,189,119,7,5,35,28,24,42,36,48,30,9,9.35,1.5583333333333333,0.2916666666666667,0.23529411764705882,5,7.0,9.600000000000001,1.588235294117647,0.2,9.600000000000001,7.0,9,9,25.78125
PSL,1211667,2020-03-12,2019/20,Karachi Kings,Lahore Qalandars,1,1,0,1,151,103,150,120,0,5,32,41,19,52,36,26,13,3,8.79611650485437,1.4660194174757282,0.3106796116504854,0.3416666666666667,5,8.666666666666666,12.0,1.25,0.18446601941747573,12.0,8.666666666666666,3,9,8.59375
PSL,1211667,2020-03-12,2019/20,Lahore Qalandars,Karachi Kings,0,0,0,-1,150,120,151,103,5,0,41,32,18,49,36,38,30,3,7.5,1.25,0.3416666666666667,0.3106796116504854,0,8.166666666666668,7.6,1.4660194174757282,0.15,7.6,8.166666666666668,3,10,41.40625
PSL,1211668,2020-03-13,2019/20,Multan Sultans,Peshawar Zalmi,1,0,1,3,154,120,151,120,6,8,41,44,17,39,36,47,30,10,7.700000000000001,1.2833333333333334,0.3416666666666667,0.36666666666666664,8,6.5,9.4,1.2583333333333333,0.14166666666666666,9.4,6.5,10,8,97.65625
PSL,1211668,2020-03-13,2019/20,Peshawar Zalmi,Multan Sultans,0,1,1,-3,151,120,154,120,8,6,44,41,15,32,36,49,30,10,7.55,1.2583333333333333,0.36666666666666664,0.3416666666666667,6,5.333333333333333,9.8,1.2833333333333334,0.125,9.8,5.333333333333333,10,9,25.78125
PSL,1211669,2020-03-14,2019/20,Karachi Kings,Islamabad United,1,1,0,1,137,116,136,120,6,6,57,41,17,60,36,40,26,8,7.086206896551724,1.1810344827586208,0.49137931034482757,0.3416666666666667,6,10.0,9.230769230769232,1.1333333333333333,0.14655172413793102,9.230769230769232,10.0,8,9,8.59375
PSL,1211669,2020-03-14,2019/20,Islamabad United,Karachi Kings,0,0,0,-1,136,120,137,116,6,6,41,57,13,47,36,36,30,8,6.8,1.1333333333333333,0.3416666666666667,0.49137931034482757,6,7.833333333333334,7.199999999999999,1.1810344827586208,0.10833333333333334,7.199999999999999,7.833333333333334,8,9,58.59375
PSL,1211670,2020-03-15,2019/20,Lahore Qalandars,Multan Sultans,1,1,0,5,191,113,186,120,1,6,42,31,31,72,36,45,23,5,10.141592920353983,1.6902654867256637,0.37168141592920356,0.25833333333333336,6,12.0,11.73913043478261,1.55,0.2743362831858407,11.73913043478261,12.0,5,10,41.40625
PSL,1211670,2020-03-15,2019/20,Multan Sultans,Lahore Qalandars,0,0,0,-5,186,120,191,113,6,1,31,42,23,36,36,77,30,5,9.3,1.55,0.25833333333333336,0.37168141592920356,1,6.0,15.400000000000002,1.6902654867256637,0.19166666666666668,15.400000000000002,6.0,5,8,97.65625
PSL,1211671,2020-03-15,2019/20,Karachi Kings,Quetta Gladiators,0,0,0,-4,150,120,154,98,5,5,40,32,16,36,36,43,30,8,7.5,1.25,0.3333333333333333,0.32653061224489793,5,6.0,8.6,1.5714285714285714,0.13333333333333333,8.6,6.0,8,9,8.59375
PSL,1211671,2020-03-15,2019/20,Quetta Gladiators,Karachi Kings,1,1,0,4,154,98,150,120,5,5,32,40,24,59,36,13,8,8,9.428571428571429,1.5714285714285714,0.32653061224489793,0.3333333333333333,5,9.833333333333332,9.75,1.25,0.24489795918367346,9.75,9.833333333333332,8,9,33.59375
PSL,1211673,2020-11-14,2020/21,Peshawar Zalmi,Lahore Qalandars,0,0,0,-1,170,120,171,114,9,5,34,35,18,38,36,50,30,12,8.5,1.4166666666666667,0.2833333333333333,0.30701754385964913,5,6.333333333333334,10.0,1.5,0.15,10.0,6.333333333333334,12,6,78.90625
PSL,1211673,2020-11-14,2020/21,Lahore Qalandars,Peshawar Zalmi,1,1,0,1,171,114,170,120,5,9,35,34,23,41,36,44,24,12,9.0,1.5,0.30701754385964913,0.2833333333333333,9,6.833333333333333,11.0,1.4166666666666667,0.20175438596491227,11.0,6.833333333333333,12,7,75.78125
PSL,1211675,2020-11-15,2020/21,Lahore Qalandars,Multan Sultans,1,0,0,25,182,120,157,115,6,10,37,31,26,54,36,67,30,13,9.1,1.5166666666666666,0.30833333333333335,0.26956521739130435,10,9.0,13.4,1.3652173913043477,0.21666666666666667,13.4,9.0,13,7,75.78125
PSL,1211675,2020-11-15,2020/21,Multan Sultans,Lahore Qalandars,0,1,0,-25,157,115,182,120,10,6,31,37,16,63,36,37,25,13,8.191304347826087,1.3652173913043477,0.26956521739130435,0.30833333333333335,6,10.5,8.879999999999999,1.5166666666666666,0.1391304347826087,8.879999999999999,10.5,13,6,28.90625
PSL,1231146,2020-11-17,2020/21,Lahore Qalandars,Karachi Kings,0,0,0,-1,134,120,135,112,7,5,47,34,14,37,36,40,30,10,6.7,1.1166666666666667,0.39166666666666666,0.30357142857142855,5,6.166666666666666,8.0,1.2053571428571428,0.11666666666666667,8.0,6.166666666666666,10,7,75.78125
PSL,1231146,2020-11-17,2020/21,Karachi Kings,Lahore Qalandars,1,1,0,1,135,112,134,120,5,7,34,47,13,43,36,25,22,10,7.232142857142857,1.2053571428571428,0.30357142857142855,0.39166666666666666,7,7.166666666666666,6.818181818181818,1.1166666666666667,0.11607142857142858,6.818181818181818,7.166666666666666,10,6,72.65625
PSL,1247011,2021-02-20,2020/21,Quetta Gladiators,Karachi Kings,0,0,0,-5,121,110,126,83,10,3,56,31,16,49,36,17,20,10,6.6000000000000005,1.1,0.509090909090909,0.37349397590361444,3,8.166666666666668,5.1,1.5180722891566265,0.14545454545454545,5.1,8.166666666666668,10,5,7.03125
PSL,1247011,2021-02-20,2020/21,Karachi Kings,Quetta Gladiators,1,1,0,5,126,83,121,110,3,10,31,56,19,60,36,0,0,10,9.108433734939759,1.5180722891566265,0.37349397590361444,0.509090909090909,10,10.0,,1.1,0.2289156626506024,,10.0,10,6,72.65625
PSL,1247012,2021-02-21,2020/21,Peshawar Zalmi,Lahore Qalandars,0,0,0,-3,140,120,143,111,6,6,48,43,16,36,36,46,30,8,7.0,1.1666666666666667,0.4,0.38738738738738737,6,6.0,9.200000000000001,1.2882882882882882,0.13333333333333333,9.200000000000001,6.0,8,6,78.90625
PSL,1247012,2021-02-21,2020/21,Lahore Qalandars,Peshawar Zalmi,1,1,0,3,143,111,140,120,6,6,43,48,20,38,36,34,21,8,7.72972972972973,1.2882882882882882,0.38738738738738737,0.4,6,6.333333333333334,9.714285714285715,1.1666666666666667,0.18018018018018017,9.714285714285715,6.333333333333334,8,7,75.78125
PSL,1247013,2021-02-21,2020/21,Multan Sultans,Islamabad United,0,0,1,-1,150,120,151,114,8,7,48,43,19,39,36,39,30,11,7.5,1.25,0.4,0.37719298245614036,7,6.5,7.800000000000001,1.3245614035087718,0.15833333333333333,7.800000000000001,6.5,11,6,28.90625
PSL,1247013,2021-02-21,2020/21,Islamabad United,Multan Sultans,1,1,1,1,151,114,150,120,7,8,43,48,20,48,36,42,24,11,7.947368421052631,1.3245614035087718,0.37719298245614036,0.4,8,8.0,10.5,1.25,0.17543859649122806,10.5,8.0,11,4,42.96875
PSL,1247014,2021-02-22,2020/21,Quetta Gladiators,Lahore Qalandars,0,0,0,-1,178,120,179,110,6,1,39,30,20,38,36,59,30,4,8.9,1.4833333333333334,0.325,0.2727272727272727,1,6.333333333333334,11.799999999999999,1.6272727272727272,0.16666666666666666,11.799999999999999,6.333333333333334,4,5,7.03125
PSL,1247014,2021-02-22,2020/21,Lahore Qalandars,Quetta Gladiators,1,1,0,1,179,110,178,120,1,6,30,39,24,48,36,48,20,4,9.763636363636364,1.6272727272727272,0.2727272727272727,0.325,6,8.0,14.399999999999999,1.4833333333333334,0.21818181818181817,14.399999999999999,8.0,4,7,75.78125
PSL,1247015,2021-02-23,2020/21,Multan Sultans,Peshawar Zalmi,0,0,0,-4,193,120,197,114,4,4,35,28,25,46,36,54,30,6,9.65,1.6083333333333334,0.2916666666666667,0.24561403508771928,4,7.666666666666666,10.8,1.7280701754385965,0.20833333333333334,10.8,7.666666666666666,6,6,28.90625
PSL,1247015,2021-02-23,2020/21,Peshawar Zalmi,Multan Sultans,1,1,0,4,197,114,193,120,4,4,28,35,27,56,36,64,24,6,10.368421052631579,1.7280701754385965,0.24561403508771928,0.2916666666666667,4,9.333333333333334,16.0,1.6083333333333334,0.23684210526315788,16.0,9.333333333333334,6,6,78.90625
PSL,1247016,2021-02-24,2020/21,Karachi Kings,Islamabad United,0,0,0,-1,196,120,197,115,3,5,38,30,27,33,36,56,30,3,9.8,1.6333333333333333,0.31666666666666665,0.2608695652173913,5,5.5,11.2,1.7130434782608697,0.225,11.2,5.5,3,6,72.65625
PSL,1247016,2021-02-24,2020/21,Islamabad United,Karachi Kings,1,1,0,1,197,115,196,120,5,3,30,38,25,77,36,48,25,3,10.278260869565218,1.7130434782608697,0.2608695652173913,0.31666666666666665,3,12.833333333333332,11.52,1.6333333333333333,0.21739130434782608,11.52,12.833333333333332,3,4,42.96875
PSL,1247017,2021-02-26,2020/21,Lahore Qalandars,Multan Sultans,0,0,0,-2,157,120,159,98,6,3,45,32,19,25,36,45,30,7,7.85,1.3083333333333333,0.375,0.32653061224489793,3,4.166666666666666,9.0,1.6224489795918366,0.15833333333333333,9.0,4.166666666666666,7,7,75.78125
PSL,1247017,2021-02-26,2020/21,Multan Sultans,Lahore Qalandars,1,1,0,2,159,98,157,120,3,6,32,45,22,58,36,14,8,7,9.73469387755102,1.6224489795918366,0.32653061224489793,0.375,6,9.666666666666668,10.5,1.3083333333333333,0.22448979591836735,10.5,9.666666666666668,7,6,28.90625
PSL,1247018,2021-02-26,2020/21,Quetta Gladiators,Peshawar Zalmi,0,0,1,-4,198,120,202,117,7,7,38,34,30,42,36,65,30,8,9.899999999999999,1.65,0.31666666666666665,0.2905982905982906,7,7.0,13.0,1.7264957264957266,0.25,13.0,7.0,8,5,7.03125
PSL,1247018,2021-02-26,2020/21,Peshawar Zalmi,Quetta Gladiators,1,1,1,4,202,117,198,120,7,7,34,38,25,58,36,66,27,8,10.35897435897436,1.7264957264957266,0.2905982905982906,0.31666666666666665,7,9.666666666666668,14.666666666666668,1.65,0.21367521367521367,14.666666666666668,9.666666666666668,8,6,78.90625
